CMDLINE /home/julius/.software/anaconda3/envs/pyrep/bin/python launch_home.py /home/julius/results/memtest
MEM 0.808594 1571762546.2091
MEM 18.167969 1571762546.3094
MEM 27.765625 1571762546.4097
MEM 42.722656 1571762546.5100
MEM 57.011719 1571762546.6103
MEM 78.515625 1571762546.7106
MEM 88.562500 1571762546.8110
MEM 110.910156 1571762546.9112
MEM 121.859375 1571762547.0116
MEM 125.851562 1571762547.1118
MEM 136.078125 1571762547.2121
MEM 145.117188 1571762547.3124
MEM 153.425781 1571762547.4127
MEM 160.347656 1571762547.5130
MEM 166.480469 1571762547.6132
MEM 176.839844 1571762547.7136
MEM 184.289062 1571762547.8138
MEM 193.722656 1571762547.9141
MEM 199.230469 1571762548.0144
MEM 204.738281 1571762548.1147
MEM 207.496094 1571762548.2150
MEM 208.433594 1571762548.3153
MEM 210.566406 1571762548.4156
MEM 224.796875 1571762548.5160
MEM 232.851562 1571762548.6162
MEM 240.937500 1571762548.7165
MEM 251.523438 1571762548.8168
MEM 256.863281 1571762548.9171
MEM 261.238281 1571762549.0175
MEM 274.687500 1571762549.1179
MEM 275.707031 1571762549.2182
MEM 289.089844 1571762549.3186
MEM 290.339844 1571762549.4189
MEM 303.972656 1571762549.5193
MEM 305.226562 1571762549.6196
MEM 315.261719 1571762549.7199
MEM 316.500000 1571762549.8203
MEM 326.804688 1571762549.9207
MEM 327.816406 1571762550.0210
MEM 338.640625 1571762550.1214
MEM 339.843750 1571762550.2217
MEM 350.378906 1571762550.3221
MEM 353.898438 1571762550.4225
MEM 357.027344 1571762550.5228
MEM 379.578125 1571762550.6232
MEM 392.175781 1571762550.7235
MEM 408.007812 1571762550.8238
MEM 415.398438 1571762550.9241
MEM 420.679688 1571762551.0245
MEM 428.433594 1571762551.1248
MEM 432.234375 1571762551.2250
MEM 428.433594 1571762551.3254
MEM 428.433594 1571762551.4257
MEM 428.433594 1571762551.5265
MEM 450.636719 1571762551.6269
MEM 463.531250 1571762551.7273
MEM 463.531250 1571762551.8277
MEM 482.031250 1571762551.9280
MEM 505.976562 1571762552.0285
MEM 507.046875 1571762552.1289
MEM 517.257812 1571762552.2292
MEM 522.125000 1571762552.3295
MEM 522.125000 1571762552.4299
MEM 522.664062 1571762552.5303
MEM 522.933594 1571762552.6307
MEM 522.933594 1571762552.7310
MEM 528.765625 1571762552.8313
MEM 525.292969 1571762552.9316
MEM 525.753906 1571762553.0320
MEM 528.164062 1571762553.1324
MEM 528.421875 1571762553.2328
MEM 528.675781 1571762553.3331
MEM 530.933594 1571762553.4335
MEM 530.933594 1571762553.5339
MEM 531.128906 1571762553.6342
MEM 531.128906 1571762553.7346
MEM 533.128906 1571762553.8349
MEM 533.128906 1571762553.9353
MEM 533.128906 1571762554.0357
MEM 533.128906 1571762554.1361
MEM 535.128906 1571762554.2365
MEM 535.128906 1571762554.3368
MEM 535.128906 1571762554.4372
MEM 535.128906 1571762554.5376
MEM 535.128906 1571762554.6379
MEM 537.128906 1571762554.7383
MEM 537.128906 1571762554.8388
MEM 537.128906 1571762554.9392
MEM 539.128906 1571762555.0396
MEM 539.128906 1571762555.1400
MEM 539.128906 1571762555.2403
