CMDLINE /home/julius/.software/anaconda3/envs/pyrep/bin/python launch_home.py /home/julius/results/memtest
MEM 0.757812 1571763197.1826
MEM 24.562500 1571763197.2829
MEM 77.453125 1571763197.3832
MEM 127.175781 1571763197.4835
MEM 142.339844 1571763197.5838
MEM 155.382812 1571763197.6841
MEM 165.890625 1571763197.7843
MEM 186.617188 1571763197.8846
MEM 200.984375 1571763197.9849
MEM 210.054688 1571763198.0852
MEM 215.917969 1571763198.1855
MEM 239.128906 1571763198.2858
MEM 249.628906 1571763198.3862
MEM 252.636719 1571763198.4866
MEM 255.933594 1571763198.5869
MEM 258.207031 1571763198.6872
MEM 260.300781 1571763198.7875
MEM 262.429688 1571763198.8878
MEM 264.527344 1571763198.9881
MEM 266.574219 1571763199.0884
MEM 268.890625 1571763199.1887
MEM 270.152344 1571763199.2891
MEM 271.894531 1571763199.3894
MEM 273.957031 1571763199.4897
MEM 276.148438 1571763199.5900
MEM 278.292969 1571763199.6903
MEM 280.335938 1571763199.7906
MEM 282.390625 1571763199.8909
MEM 284.535156 1571763199.9912
MEM 286.773438 1571763200.0916
MEM 288.574219 1571763200.1919
MEM 289.347656 1571763200.2922
MEM 291.539062 1571763200.3925
MEM 300.496094 1571763200.4928
MEM 351.699219 1571763200.5930
MEM 360.289062 1571763200.6934
MEM 368.613281 1571763200.7936
MEM 372.363281 1571763200.8938
MEM 372.519531 1571763200.9941
MEM 372.832031 1571763201.0948
MEM 372.832031 1571763201.1958
MEM 411.914062 1571763201.2961
MEM 418.507812 1571763201.3964
MEM 436.132812 1571763201.4967
MEM 460.742188 1571763201.5971
MEM 461.714844 1571763201.6975
MEM 466.855469 1571763201.7978
MEM 481.722656 1571763201.8983
MEM 491.984375 1571763201.9987
MEM 496.347656 1571763202.0991
MEM 496.347656 1571763202.1995
MEM 496.347656 1571763202.3000
MEM 561.281250 1571763202.4004
MEM 564.984375 1571763202.5008
MEM 568.589844 1571763202.6012
MEM 569.582031 1571763202.7016
MEM 571.644531 1571763202.8020
MEM 573.851562 1571763202.9025
MEM 586.015625 1571763203.0029
MEM 592.312500 1571763203.1033
MEM 599.488281 1571763203.2036
MEM 601.796875 1571763203.3040
MEM 610.824219 1571763203.4044
MEM 607.972656 1571763203.5048
MEM 610.964844 1571763203.6052
MEM 611.734375 1571763203.7056
MEM 614.343750 1571763203.8060
MEM 614.343750 1571763203.9062
MEM 614.417969 1571763204.0066
MEM 614.535156 1571763204.1070
MEM 614.535156 1571763204.2073
MEM 616.535156 1571763204.3077
MEM 616.535156 1571763204.4081
MEM 616.535156 1571763204.5085
MEM 618.535156 1571763204.6089
MEM 618.535156 1571763204.7093
MEM 618.660156 1571763204.8097
MEM 620.660156 1571763204.9101
MEM 620.660156 1571763205.0105
MEM 622.660156 1571763205.1109
MEM 622.660156 1571763205.2113
MEM 622.660156 1571763205.3117
MEM 622.660156 1571763205.4121
MEM 624.660156 1571763205.5124
MEM 624.660156 1571763205.6128
MEM 626.660156 1571763205.7132
MEM 626.660156 1571763205.8136
MEM 626.660156 1571763205.9139
MEM 628.660156 1571763206.0143
MEM 628.660156 1571763206.1147
MEM 638.300781 1571763206.2150
MEM 639.695312 1571763206.3153
MEM 640.882812 1571763206.4156
MEM 646.285156 1571763206.5160
MEM 647.062500 1571763206.6164
MEM 652.179688 1571763206.7167
MEM 786.593750 1571763206.8175
MEM 855.402344 1571763206.9179
MEM 855.550781 1571763207.0183
MEM 834.726562 1571763207.1186
MEM 834.726562 1571763207.2191
MEM 801.023438 1571763207.3194
MEM 801.023438 1571763207.4198
MEM 801.023438 1571763207.5207
MEM 801.023438 1571763207.6211
MEM 801.023438 1571763207.7214
MEM 801.023438 1571763207.8217
MEM 801.023438 1571763207.9222
MEM 801.023438 1571763208.0231
MEM 801.023438 1571763208.1234
MEM 801.023438 1571763208.2237
MEM 801.023438 1571763208.3241
MEM 801.023438 1571763208.4244
MEM 801.023438 1571763208.5248
MEM 801.023438 1571763208.6251
MEM 801.023438 1571763208.7254
MEM 801.023438 1571763208.8258
MEM 801.023438 1571763208.9262
MEM 801.023438 1571763209.0265
MEM 801.023438 1571763209.1268
MEM 801.023438 1571763209.2272
MEM 801.023438 1571763209.3276
MEM 801.023438 1571763209.4279
MEM 801.023438 1571763209.5283
MEM 801.023438 1571763209.6286
MEM 801.023438 1571763209.7290
MEM 801.023438 1571763209.8293
MEM 801.023438 1571763209.9297
MEM 801.023438 1571763210.0301
MEM 801.023438 1571763210.1304
MEM 801.023438 1571763210.2307
MEM 801.023438 1571763210.3311
MEM 801.023438 1571763210.4314
MEM 801.023438 1571763210.5317
MEM 801.023438 1571763210.6321
MEM 801.023438 1571763210.7325
MEM 801.023438 1571763210.8329
MEM 801.023438 1571763210.9332
MEM 801.023438 1571763211.0335
MEM 801.023438 1571763211.1339
MEM 801.023438 1571763211.2343
MEM 801.070312 1571763211.3346
MEM 801.070312 1571763211.4350
MEM 801.070312 1571763211.5354
MEM 801.070312 1571763211.6357
MEM 801.070312 1571763211.7367
