CMDLINE /home/julius/.software/anaconda3/envs/pyrep/bin/python launch_home.py /home/julius/results/memtest
MEM 0.789062 1571763158.2641
MEM 24.636719 1571763158.3644
MEM 77.355469 1571763158.4648
MEM 126.972656 1571763158.5651
MEM 142.210938 1571763158.6654
MEM 155.160156 1571763158.7658
MEM 165.292969 1571763158.8662
MEM 185.035156 1571763158.9665
MEM 200.500000 1571763159.0668
MEM 209.449219 1571763159.1671
MEM 212.257812 1571763159.2674
MEM 237.375000 1571763159.3677
MEM 249.367188 1571763159.4682
MEM 252.445312 1571763159.5685
MEM 255.960938 1571763159.6689
MEM 257.964844 1571763159.7693
MEM 260.328125 1571763159.8696
MEM 262.453125 1571763159.9699
MEM 264.554688 1571763160.0702
MEM 266.597656 1571763160.1706
MEM 268.917969 1571763160.2709
MEM 270.203125 1571763160.3712
MEM 271.921875 1571763160.4715
MEM 273.984375 1571763160.5718
MEM 276.167969 1571763160.6722
MEM 278.320312 1571763160.7726
MEM 280.363281 1571763160.8729
MEM 282.929688 1571763160.9732
MEM 284.910156 1571763161.0736
MEM 287.046875 1571763161.1739
MEM 288.593750 1571763161.2744
MEM 289.894531 1571763161.3747
MEM 291.882812 1571763161.4750
MEM 304.824219 1571763161.5753
MEM 353.828125 1571763161.6755
MEM 363.601562 1571763161.7759
MEM 369.125000 1571763161.8761
MEM 372.617188 1571763161.9765
MEM 373.023438 1571763162.0772
MEM 373.023438 1571763162.1780
MEM 373.851562 1571763162.2783
MEM 413.269531 1571763162.3786
MEM 418.769531 1571763162.4789
MEM 436.218750 1571763162.5792
MEM 462.230469 1571763162.6794
MEM 461.855469 1571763162.7797
MEM 467.660156 1571763162.8800
MEM 491.902344 1571763162.9804
MEM 491.906250 1571763163.0807
MEM 496.566406 1571763163.1811
MEM 496.566406 1571763163.2814
MEM 541.375000 1571763163.3823
MEM 562.121094 1571763163.4827
MEM 565.351562 1571763163.5831
MEM 568.210938 1571763163.6835
MEM 570.171875 1571763163.7840
MEM 572.746094 1571763163.8844
MEM 578.433594 1571763163.9848
MEM 583.699219 1571763164.0852
MEM 595.757812 1571763164.1856
MEM 598.328125 1571763164.2860
MEM 599.976562 1571763164.3863
MEM 605.617188 1571763164.4866
MEM 606.546875 1571763164.5870
MEM 609.562500 1571763164.6874
MEM 611.570312 1571763164.7879
MEM 611.800781 1571763164.8882
MEM 613.800781 1571763164.9886
MEM 614.019531 1571763165.0890
MEM 614.019531 1571763165.1893
MEM 616.019531 1571763165.2897
MEM 616.019531 1571763165.3901
MEM 616.019531 1571763165.4904
MEM 618.019531 1571763165.5908
MEM 618.019531 1571763165.6912
MEM 618.019531 1571763165.7916
MEM 618.101562 1571763165.8919
MEM 620.101562 1571763165.9923
MEM 620.101562 1571763166.0927
MEM 622.101562 1571763166.1931
MEM 622.992188 1571763166.2935
MEM 622.992188 1571763166.3939
MEM 623.140625 1571763166.4942
MEM 625.140625 1571763166.5945
MEM 625.140625 1571763166.6949
MEM 627.140625 1571763166.7953
MEM 627.140625 1571763166.8957
MEM 627.140625 1571763166.9962
MEM 629.140625 1571763167.0965
MEM 629.140625 1571763167.1969
MEM 639.285156 1571763167.2971
MEM 640.773438 1571763167.3973
MEM 642.531250 1571763167.4976
MEM 646.363281 1571763167.5978
MEM 652.195312 1571763167.6980
MEM 652.195312 1571763167.7982
MEM 864.800781 1571763167.8990
MEM 905.148438 1571763167.9994
MEM 905.292969 1571763168.0996
MEM 884.460938 1571763168.1998
MEM 883.960938 1571763168.3000
MEM 851.078125 1571763168.4010
MEM 851.078125 1571763168.5016
MEM 851.078125 1571763168.6019
MEM 851.078125 1571763168.7023
MEM 851.078125 1571763168.8026
MEM 851.078125 1571763168.9030
MEM 851.078125 1571763169.0041
MEM 851.078125 1571763169.1048
MEM 851.078125 1571763169.2052
MEM 851.078125 1571763169.3055
MEM 851.078125 1571763169.4059
MEM 851.078125 1571763169.5063
MEM 851.078125 1571763169.6067
MEM 851.078125 1571763169.7075
MEM 851.078125 1571763169.8078
MEM 851.078125 1571763169.9082
MEM 851.078125 1571763170.0086
MEM 851.078125 1571763170.1093
MEM 851.078125 1571763170.2097
MEM 851.078125 1571763170.3100
MEM 851.078125 1571763170.4109
MEM 851.078125 1571763170.5113
MEM 851.078125 1571763170.6117
MEM 851.078125 1571763170.7121
MEM 851.078125 1571763170.8126
MEM 851.078125 1571763170.9129
MEM 851.078125 1571763171.0139
MEM 851.078125 1571763171.1147
MEM 851.078125 1571763171.2152
MEM 851.078125 1571763171.3156
MEM 851.078125 1571763171.4160
MEM 851.078125 1571763171.5163
MEM 851.078125 1571763171.6167
MEM 851.078125 1571763171.7171
MEM 851.078125 1571763171.8174
MEM 851.078125 1571763171.9179
MEM 851.078125 1571763172.0183
MEM 851.078125 1571763172.1186
MEM 851.078125 1571763172.2192
MEM 851.078125 1571763172.3196
MEM 851.125000 1571763172.4199
MEM 851.125000 1571763172.5209
MEM 851.125000 1571763172.6214
MEM 851.125000 1571763172.7218
MEM 851.125000 1571763172.8222
