CMDLINE /home/julius/.software/anaconda3/envs/pyrep/bin/python launch_home.py /home/julius/results/memtest
MEM 0.785156 1571763329.1563
MEM 25.832031 1571763329.2566
MEM 77.312500 1571763329.3570
MEM 128.777344 1571763329.4573
MEM 141.933594 1571763329.5575
MEM 155.046875 1571763329.6577
MEM 165.296875 1571763329.7579
MEM 184.746094 1571763329.8581
MEM 200.332031 1571763329.9584
MEM 209.183594 1571763330.0586
MEM 212.082031 1571763330.1588
MEM 236.894531 1571763330.2591
MEM 253.265625 1571763330.3593
MEM 258.402344 1571763330.4596
MEM 262.300781 1571763330.5600
MEM 275.753906 1571763330.6604
MEM 277.042969 1571763330.7607
MEM 290.703125 1571763330.8611
MEM 291.890625 1571763330.9614
MEM 305.546875 1571763331.0618
MEM 306.781250 1571763331.1621
MEM 316.800781 1571763331.2625
MEM 318.050781 1571763331.3627
MEM 327.847656 1571763331.4631
MEM 329.089844 1571763331.5634
MEM 339.136719 1571763331.6637
MEM 340.113281 1571763331.7640
MEM 354.000000 1571763331.8644
MEM 382.929688 1571763331.9648
MEM 417.785156 1571763332.0650
MEM 424.375000 1571763332.1653
MEM 431.527344 1571763332.2656
MEM 435.191406 1571763332.3659
MEM 435.507812 1571763332.4662
MEM 431.910156 1571763332.5666
MEM 431.910156 1571763332.6670
MEM 431.910156 1571763332.7678
MEM 466.148438 1571763332.8681
MEM 466.148438 1571763332.9683
MEM 466.148438 1571763333.0687
MEM 488.121094 1571763333.1690
MEM 509.554688 1571763333.2695
MEM 509.191406 1571763333.3698
MEM 526.003906 1571763333.4701
MEM 526.519531 1571763333.5705
MEM 526.519531 1571763333.6709
MEM 526.519531 1571763333.7712
MEM 526.777344 1571763333.8716
MEM 532.710938 1571763333.9719
MEM 529.628906 1571763334.0722
MEM 529.878906 1571763334.1726
MEM 534.480469 1571763334.2731
MEM 534.480469 1571763334.3735
MEM 534.480469 1571763334.4738
MEM 534.550781 1571763334.5742
MEM 534.550781 1571763334.6745
MEM 534.636719 1571763334.7749
MEM 534.640625 1571763334.8753
MEM 534.640625 1571763334.9756
MEM 534.640625 1571763335.0760
MEM 538.640625 1571763335.1763
MEM 538.640625 1571763335.2766
MEM 538.640625 1571763335.3770
MEM 538.640625 1571763335.4774
MEM 538.640625 1571763335.5777
MEM 538.640625 1571763335.6781
MEM 538.640625 1571763335.7784
MEM 538.640625 1571763335.8788
MEM 542.640625 1571763335.9791
MEM 542.640625 1571763336.0794
MEM 542.640625 1571763336.1797
MEM 542.640625 1571763336.2801
MEM 542.640625 1571763336.3805
MEM 542.640625 1571763336.4809
MEM 542.640625 1571763336.5812
MEM 542.640625 1571763336.6815
MEM 542.640625 1571763336.7818
MEM 546.640625 1571763336.8822
MEM 546.640625 1571763336.9826
MEM 546.640625 1571763337.0830
MEM 546.640625 1571763337.1834
MEM 546.640625 1571763337.2837
MEM 546.640625 1571763337.3841
MEM 546.640625 1571763337.4845
MEM 546.640625 1571763337.5849
MEM 550.640625 1571763337.6853
MEM 556.167969 1571763337.7857
MEM 712.335938 1571763337.8868
MEM 778.273438 1571763337.9873
MEM 788.984375 1571763338.0876
MEM 789.191406 1571763338.1878
MEM 767.042969 1571763338.2881
MEM 766.792969 1571763338.3884
MEM 694.292969 1571763338.4887
MEM 694.292969 1571763338.5891
MEM 694.292969 1571763338.6895
MEM 694.292969 1571763338.7899
MEM 694.292969 1571763338.8903
MEM 694.292969 1571763338.9907
MEM 694.292969 1571763339.0913
MEM 694.292969 1571763339.1916
MEM 694.292969 1571763339.2920
MEM 694.292969 1571763339.3926
MEM 694.292969 1571763339.4930
MEM 694.292969 1571763339.5939
MEM 694.292969 1571763339.6942
MEM 694.292969 1571763339.7946
MEM 694.292969 1571763339.8949
MEM 694.292969 1571763339.9959
MEM 694.292969 1571763340.0962
MEM 694.292969 1571763340.1966
MEM 694.292969 1571763340.2976
MEM 694.292969 1571763340.3979
MEM 694.292969 1571763340.4983
MEM 694.292969 1571763340.5986
MEM 694.292969 1571763340.6990
MEM 694.292969 1571763340.7994
MEM 694.292969 1571763340.8997
MEM 694.292969 1571763341.0006
MEM 694.292969 1571763341.1011
MEM 694.292969 1571763341.2014
MEM 694.292969 1571763341.3017
MEM 694.292969 1571763341.4020
MEM 694.292969 1571763341.5024
MEM 694.292969 1571763341.6027
MEM 694.292969 1571763341.7031
MEM 694.292969 1571763341.8035
MEM 694.292969 1571763341.9038
MEM 694.292969 1571763342.0042
MEM 694.292969 1571763342.1046
MEM 694.292969 1571763342.2050
MEM 694.292969 1571763342.3054
MEM 694.292969 1571763342.4057
MEM 694.339844 1571763342.5061
MEM 694.339844 1571763342.6065
MEM 694.339844 1571763342.7068
MEM 694.339844 1571763342.8073
MEM 694.339844 1571763342.9077
