CMDLINE /home/julius/.software/anaconda3/envs/pyrep/bin/python launch_home.py /home/julius/results/memtest
MEM 0.808594 1571762755.4199
MEM 24.625000 1571762755.5202
MEM 77.320312 1571762755.6206
MEM 128.960938 1571762755.7209
MEM 142.484375 1571762755.8212
MEM 155.765625 1571762755.9216
MEM 166.019531 1571762756.0218
MEM 184.750000 1571762756.1221
MEM 200.492188 1571762756.2224
MEM 209.488281 1571762756.3227
MEM 212.371094 1571762756.4230
MEM 237.085938 1571762756.5233
MEM 249.023438 1571762756.6236
MEM 251.871094 1571762756.7239
MEM 255.394531 1571762756.8242
MEM 257.566406 1571762756.9246
MEM 259.589844 1571762757.0250
MEM 261.683594 1571762757.1254
MEM 263.886719 1571762757.2257
MEM 265.925781 1571762757.3260
MEM 268.156250 1571762757.4264
MEM 269.765625 1571762757.5268
MEM 270.996094 1571762757.6271
MEM 273.171875 1571762757.7274
MEM 275.402344 1571762757.8278
MEM 277.390625 1571762757.9281
MEM 279.429688 1571762758.0284
MEM 281.750000 1571762758.1287
MEM 283.890625 1571762758.2290
MEM 286.015625 1571762758.3293
MEM 288.179688 1571762758.4296
MEM 288.695312 1571762758.5300
MEM 290.789062 1571762758.6303
MEM 296.136719 1571762758.7306
MEM 322.492188 1571762758.8308
MEM 356.636719 1571762758.9310
MEM 363.285156 1571762759.0313
MEM 368.750000 1571762759.1315
MEM 372.242188 1571762759.2317
MEM 374.679688 1571762759.3319
MEM 371.226562 1571762759.4323
MEM 372.570312 1571762759.5330
MEM 372.570312 1571762759.6333
MEM 411.386719 1571762759.7336
MEM 418.234375 1571762759.8339
MEM 436.089844 1571762759.9341
MEM 460.750000 1571762760.0344
MEM 461.664062 1571762760.1346
MEM 466.652344 1571762760.2350
MEM 484.921875 1571762760.3352
MEM 491.597656 1571762760.4354
MEM 496.207031 1571762760.5359
MEM 496.207031 1571762760.6362
MEM 496.207031 1571762760.7365
MEM 556.160156 1571762760.8370
MEM 561.562500 1571762760.9372
MEM 564.195312 1571762761.0376
MEM 568.058594 1571762761.1379
MEM 571.175781 1571762761.2383
MEM 572.464844 1571762761.3387
MEM 573.238281 1571762761.4391
MEM 582.261719 1571762761.5395
MEM 589.617188 1571762761.6399
MEM 599.566406 1571762761.7403
MEM 603.566406 1571762761.8406
MEM 608.488281 1571762761.9410
MEM 609.304688 1571762762.0414
MEM 612.714844 1571762762.1418
MEM 612.890625 1571762762.2422
MEM 613.039062 1571762762.3425
MEM 613.039062 1571762762.4429
MEM 615.074219 1571762762.5433
MEM 615.074219 1571762762.6437
MEM 617.074219 1571762762.7440
MEM 617.074219 1571762762.8444
MEM 617.074219 1571762762.9447
MEM 617.074219 1571762763.0451
